"","ProductName","reviewers","star_rates","date_of_review","text_review"
"24","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Chris Laman","4.0 out of 5 stars","February 8, 2024","







  
  
    My expectations were low from the other reviews I read on here ie. sound issues and the Logitech app not workingWell I've had nothing but a good experience they're lite weight, comfortable for hours, they sound good, and the app works fine for me
  
"
"25","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Jana Lynn","4.0 out of 5 stars","February 8, 2024","







  
  
    I got this product as a gift for someone who likes to play games. They loved it! The sound quality isn't perfect but for the price, it is a great product. The headset was comfortable although the head strap was not adjustable. Overall a good product for the price of it.
  
"
"26","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","John","5.0 out of 5 stars","February 12, 2024","







  
  
    I got this G335 headset for my daughter to use on her Gaming PC. I, of course, tested them out thoroughly and they work wonderfully. Good Highs and spatial sound, and the Bass isn't too much that it drowns everything out.We did try them on an XBox One using the adapter and they caused echoes in the party chat, but since the cord is so long they wouldn't be great for console gamine anyhow.As an added bonus, the people ear pads match the Logitech G203 mouse perfectly!
  
"
"27","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","John","5.0 out of 5 stars","March 17, 2024","







  
  
    I have an Xbox series x and these headphones are great. They do exactly as advertised good mic and audio quality too. Very good sound cancelling
  
"
"28","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Adam","5.0 out of 5 stars","March 28, 2024","







  
  
    Very adjustable and good for there price the mice works well
  
"
"29","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","JWB","5.0 out of 5 stars","March 25, 2024","







  
  
    Very comfortable and I love the flip up to mute feature
  
"
"30","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Fharren","5.0 out of 5 stars","March 8, 2024","







  
  
    He says they are super comfortable and his other ones didn’t last long, he uses them everyday! These have lasted over a year and he hasn’t complained about them once!
  
"
"31","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Michael Brittain","5.0 out of 5 stars","March 17, 2024","







  
  
    Got these on sale and I am very happy with them. Only negative I have come across is switching from headset to speakers. Can't do it while in game which can be troublesome. Could be a software issue with my computer. Would recommend
  
"
"32","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","D. Liggins","5.0 out of 5 stars","March 20, 2024","







  
  
    I love this headset so much! It’s so well made, you can barely feel yourself wearing it at times. This is a headset that never feels uncomfortable no matter how long you had it on.
  
"
"33","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Michael Prouty","4.0 out of 5 stars","March 5, 2024","







  
  
    Headphones work great sound good. They just don’t expand that much so if you have a big head I’d get something else.
  
"
"34","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Chris Laman","4.0 out of 5 stars","February 8, 2024","







  
  
    My expectations were low from the other reviews I read on here ie. sound issues and the Logitech app not workingWell I've had nothing but a good experience they're lite weight, comfortable for hours, they sound good, and the app works fine for me
  
"
"35","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Jana Lynn","4.0 out of 5 stars","February 8, 2024","







  
  
    I got this product as a gift for someone who likes to play games. They loved it! The sound quality isn't perfect but for the price, it is a great product. The headset was comfortable although the head strap was not adjustable. Overall a good product for the price of it.
  
"
"36","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","John","5.0 out of 5 stars","February 12, 2024","







  
  
    I got this G335 headset for my daughter to use on her Gaming PC. I, of course, tested them out thoroughly and they work wonderfully. Good Highs and spatial sound, and the Bass isn't too much that it drowns everything out.We did try them on an XBox One using the adapter and they caused echoes in the party chat, but since the cord is so long they wouldn't be great for console gamine anyhow.As an added bonus, the people ear pads match the Logitech G203 mouse perfectly!
  
"
"37","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","John","5.0 out of 5 stars","March 17, 2024","







  
  
    I have an Xbox series x and these headphones are great. They do exactly as advertised good mic and audio quality too. Very good sound cancelling
  
"
"38","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Adam","5.0 out of 5 stars","March 28, 2024","







  
  
    Very adjustable and good for there price the mice works well
  
"
"39","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","JWB","5.0 out of 5 stars","March 25, 2024","







  
  
    Very comfortable and I love the flip up to mute feature
  
"
"40","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Fharren","5.0 out of 5 stars","March 8, 2024","







  
  
    He says they are super comfortable and his other ones didn’t last long, he uses them everyday! These have lasted over a year and he hasn’t complained about them once!
  
"
"41","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Kaitlynn","4.0 out of 5 stars","January 31, 2024","







  
  
    Not that loud when playing video games but loud when you listen to music
  
"
"42","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Bubba","5.0 out of 5 stars","February 18, 2024","







  
  
    Works very well. Isn't as loud as I had hoped but it is loud enough for me to do good on rainbow six. A game revolving around sound cues and game sense. Thanks for the great headset 😁
  
"
"43","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Bill","5.0 out of 5 stars","March 8, 2024","







  
  
    Connects easily, has simple controls, and good sound quality
  
"
"44","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","sabrina","5.0 out of 5 stars","February 28, 2024","







  
  
    I love the sound and the mic output is really freaking good! all of my friends compliment me for it!!
  
"
"45","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","sabrina","5.0 out of 5 stars","March 11, 2024","







  
  
    excellent headphones, good price.
  
"
"46","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Oleg","5.0 out of 5 stars","February 27, 2024","







  
  
    Now my husband doesn’t have to use his cell phone to talk to the guys he is gaming with.
  
"
"47","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","ABIGAIL R Dowling","4.0 out of 5 stars","November 3, 2023","







  
  
    As a gamming wireless headset Logitech does a good job. One gripe, the headband is at max and it's snuggly comfortable with no other expansion option. I have a big head, but the only adjustment is the inside top head strap which has 2 positions. Mine is at largest and like I said snuggly comfortable, I can live with it but a larger adjustment range would have been appreciated. Logitech usually does a super job, and I have no problem with their wireless mouse's, headset even keyboard. Other brands have been problematic. I drop the keyboard wireless for a wired mechanical gamming one but that was my choice. You usually can't go wrong with Logitech.
  
"
"48","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Harold D Moore","5.0 out of 5 stars","February 9, 2024","







  
  
    It works great. Easy to switch between my gaming computer and my PS5. It cushions your head. And you kinda don’t even really feel it. I wasn’t worried about the adjustable strap but it’s super comfortable. Battery holds an extremely nice charge.
  
"
"49","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Anonymous","4.0 out of 5 stars","October 20, 2023","







  
  
    The blue and white color scheme SHOULD work, but it doesn't. This headset looks like I bought it in the bargain bin at Walmart.BUT!It works great. The noise cancellation is probably too good--I don't hear when my daughter wants to talk with me from down the hall. The sound is good and the headset is comfortable enough to wear for hours at a time.The one thing that I don't like is that the volume control resets itself to max loudness every time I start my computer. I.e., it doesn't ""remember"" the sound level I last chose. When someone calls me on Skype, I have to tear the headset off, the volume is so high.
  
"
"50","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Marina E. Michaels","5.0 out of 5 stars","February 8, 2024","







  
  
    the noise cancellation is ok sometimes It will pick up a eco but that's because the speeches are super loud and good it is super sturdy and I have no problem with anything with this product 10/10
  
"
