"","ProductName","reviewers","star_rates","date_of_review","text_review"
"34","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","C","5.0 out of 5 stars","January 12, 2024","







  
  
    I’ve tried several KVM switches and this is by far the best product I’ve had. It is simple to use, switches between computers quickly, and works seamlessly. Definitely recommend!
  
"
"35","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Yunis","5.0 out of 5 stars","January 26, 2024","







  
  
    Works as intended. Switching between PC and docked laptop.
  
"
"36","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Barry Ausmus","5.0 out of 5 stars","October 21, 2023","







  
  
    Ever wanted to do true multitasking? Me neither! But this lil gem will fix you right up! Cant find a way to scratch that ADHD itch? Then look no further! Switches and doo dads alike rejoice over the dopamine hit this KVM will give to that lil ADHDer at home. Hold tight lil guy! KVMs got your back. Get switch happy today and keep your attention deficets away with up to 2 PCs today!
  
"
"37","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","gary","2.0 out of 5 stars","March 18, 2024","







  
  
    slow switching has issues with newer mouse and keyboards
  
"
"38","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","f","5.0 out of 5 stars","November 30, 2023","







  
  
    The only kvm switch that actually works. Forget the other ones, this is solid and does its job seamlessly.
  
"
"39","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Viix.io","5.0 out of 5 stars","December 15, 2023","







  
  
    Great price point for 3x DP kvm.
  
"
"40","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","John E","5.0 out of 5 stars","November 19, 2023","







  
  
    Works well and as expected.  Extension control cable is an excellent addition.
  
"
"41","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Amazon Customer","1.0 out of 5 stars","February 26, 2024","







  
  
    I am using a wireless mouse and keyboard. They work great when plugged into the computer. When they are plugged into the KVM they disconnected frequently for a few seconds, and strange things happen like shift being stuck in an on mode. Also the two cords that are sent were usb A to usb C rather than usb A to A. This did not work for me since I need the usb C port to be available.
  
"
"42","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Brian Geber","1.0 out of 5 stars","March 3, 2024","







  
  
    The monitor 2 port seems dead.  I can plug eith monitor into port one and it works but port two can not be detected.  I tried s laptop and a pc but both had no ability to put a display on whatever monitor i plugged into port two.Save your money and buy something else.
  
"
"43","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Ryan","1.0 out of 5 stars","March 18, 2024","







  
  
    Arrived broken.  2nd monitor port didn't work for either computer.  Tried replacing cables, changing ports on the monitor (which had JUST been working before the switch went into place).  Nothing worked.
  
"
"44","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Ivan P.","1.0 out of 5 stars","March 6, 2024","







  
  
    Initially everything was working the way is supposed to work. But like some users here, now when I press the button to switch to Channel one the screen stays black. Currently only Channer 2 is working
  
"
"45","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","B Simon","1.0 out of 5 stars","March 23, 2024","







  
  
    It doesn't switch well between computers. I cannot recommend this.  I have had KVM switches in the past, and never had issues with them.
  
"
"46","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Josh Genal","1.0 out of 5 stars","February 14, 2024","







  
  
    After a couple months of light use (only around 10 hours per week) the ports began to fail. The button was dead on arrival. May have been a red flag, but wasn't needed for my build.
  
"
"47","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","87racer","1.0 out of 5 stars","December 27, 2023","







  
  
    Mac Studio with M1 Ultra and triple display video is unstable. 3rd screen doesn't resume from off and flickers. Tried with different cables and no change. Replaced with different brand that had no issues.Edit: Seller reached out and offered replacement or refund. Could have been a fluke that this one had issues but the seller was interested in resolving the issue for me. Good customer service.
  
"
"48","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","vince","1.0 out of 5 stars","March 3, 2024","







  
  
    Absolute junk.  USB failed after 20 minutes of use.
  
"
"49","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Douglas H.","1.0 out of 5 stars","December 31, 2023","







  
  
    Only 1 monitor pass through worked on pc1 and none worked on pc 2 when switched. Only one usb port would switch as well Junk.
  
"
"50","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Greg W.","1.0 out of 5 stars","January 16, 2024","







  
  
    Front USB outlets stopped working after a week of use. Totally pointless if they do not work!
  
"
